tgl_transaksi,bulan,kode_cabang,nama_cabang,kode_produk,nama_produk,nama_kategori,jumlah_pembelian,nama_kota,kode_propinsi,nama_propinsi,keuntungan
01/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,19,Makassar,P26,Sulawesi Selatan,3420
02/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,12,Makassar,P26,Sulawesi Selatan,7680
02/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,19,Makassar,P26,Sulawesi Selatan,19190
02/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,22,Makassar,P26,Sulawesi Selatan,3960
02/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,4,Makassar,P26,Sulawesi Selatan,3520
02/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,9,Jakarta Pusat,P32,DKI Jakarta,3870
02/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,19,Jakarta Pusat,P32,DKI Jakarta,5320
02/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,21,Jakarta Pusat,P32,DKI Jakarta,44520
02/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,10,Surabaya,P10,Jawa Timur,3400
02/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000012,wortel 1 kg,Buah & Sayur,14,Surabaya,P10,Jawa Timur,2240
02/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,7,Surabaya,P10,Jawa Timur,2380
03/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,16,Surabaya,P10,Jawa Timur,480
03/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,12,Surabaya,P10,Jawa Timur,360
03/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,20,Surabaya,P10,Jawa Timur,8600
03/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,8,Surabaya,P10,Jawa Timur,3120
03/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,21,Makassar,P26,Sulawesi Selatan,14700
03/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,10,Makassar,P26,Sulawesi Selatan,1700
03/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,20,Makassar,P26,Sulawesi Selatan,17600
03/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000026,minuman probiotik,Makanan & Minuman,4,Jakarta Pusat,P32,DKI Jakarta,120
03/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,19,Jakarta Pusat,P32,DKI Jakarta,40280
03/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,6,Jakarta Pusat,P32,DKI Jakarta,2460
04/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,18,Jakarta Pusat,P32,DKI Jakarta,7200
04/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,11,Jakarta Pusat,P32,DKI Jakarta,1870
04/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,13,Jakarta Pusat,P32,DKI Jakarta,2340
04/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,18,Jakarta Pusat,P32,DKI Jakarta,18180
04/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000026,minuman probiotik,Makanan & Minuman,22,Surabaya,P10,Jawa Timur,660
04/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000006,kentang 1 kg,Buah & Sayur,14,Surabaya,P10,Jawa Timur,4620
04/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,12,Surabaya,P10,Jawa Timur,2040
04/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,16,Makassar,P26,Sulawesi Selatan,13920
04/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,8,Makassar,P26,Sulawesi Selatan,1440
04/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,7,Makassar,P26,Sulawesi Selatan,14840
05/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,19,Makassar,P26,Sulawesi Selatan,10450
05/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,3,Makassar,P26,Sulawesi Selatan,1230
05/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,13,Makassar,P26,Sulawesi Selatan,61490
05/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000003,buncis 1 kg,Buah & Sayur,14,Jakarta Pusat,P32,DKI Jakarta,3220
05/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,9,Jakarta Pusat,P32,DKI Jakarta,4950
05/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000029,permen herbal 1 pak,Obat & Alat Medis,8,Jakarta Pusat,P32,DKI Jakarta,1360
05/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,18,Jakarta Pusat,P32,DKI Jakarta,7380
05/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,13,Surabaya,P10,Jawa Timur,61490
05/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000037,alkohol,Obat & Alat Medis,10,Surabaya,P10,Jawa Timur,2300
05/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,18,Surabaya,P10,Jawa Timur,7380
06/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,7,Surabaya,P10,Jawa Timur,1260
06/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,16,Surabaya,P10,Jawa Timur,8800
06/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,20,Surabaya,P10,Jawa Timur,8200
06/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000006,kentang 1 kg,Buah & Sayur,17,Makassar,P26,Sulawesi Selatan,5610
06/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,9,Makassar,P26,Sulawesi Selatan,1080
06/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,23,Makassar,P26,Sulawesi Selatan,2760
06/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,9,Makassar,P26,Sulawesi Selatan,1080
06/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,9,Jakarta Pusat,P32,DKI Jakarta,3600
06/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000012,wortel 1 kg,Buah & Sayur,6,Jakarta Pusat,P32,DKI Jakarta,960
06/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000041,oksigen medis,Obat & Alat Medis,15,Jakarta Pusat,P32,DKI Jakarta,7800
07/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,22,Jakarta Pusat,P32,DKI Jakarta,2420
07/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,21,Jakarta Pusat,P32,DKI Jakarta,9870
07/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,22,Jakarta Pusat,P32,DKI Jakarta,7480
07/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,15,Surabaya,P10,Jawa Timur,4200
07/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,17,Surabaya,P10,Jawa Timur,510
07/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,13,Surabaya,P10,Jawa Timur,4420
07/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,9,Surabaya,P10,Jawa Timur,540
07/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,17,Makassar,P26,Sulawesi Selatan,3400
07/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,18,Makassar,P26,Sulawesi Selatan,6120
07/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000041,oksigen medis,Obat & Alat Medis,5,Makassar,P26,Sulawesi Selatan,2600
08/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,20,Makassar,P26,Sulawesi Selatan,10800
08/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,13,Makassar,P26,Sulawesi Selatan,5330
08/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000012,wortel 1 kg,Buah & Sayur,14,Makassar,P26,Sulawesi Selatan,2240
08/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,6,Jakarta Pusat,P32,DKI Jakarta,2460
08/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000012,wortel 1 kg,Buah & Sayur,21,Jakarta Pusat,P32,DKI Jakarta,3360
08/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,23,Jakarta Pusat,P32,DKI Jakarta,16100
08/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000026,minuman probiotik,Makanan & Minuman,19,Jakarta Pusat,P32,DKI Jakarta,570
08/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,10,Surabaya,P10,Jawa Timur,8700
08/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,10,Surabaya,P10,Jawa Timur,21200
08/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,23,Surabaya,P10,Jawa Timur,14720
09/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,9,Surabaya,P10,Jawa Timur,3060
09/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,12,Surabaya,P10,Jawa Timur,7680
09/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,4,Surabaya,P10,Jawa Timur,720
09/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,19,Makassar,P26,Sulawesi Selatan,10260
09/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,6,Makassar,P26,Sulawesi Selatan,12720
09/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,13,Makassar,P26,Sulawesi Selatan,5070
09/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000010,salak 1 kg,Buah & Sayur,16,Makassar,P26,Sulawesi Selatan,480
09/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,15,Jakarta Pusat,P32,DKI Jakarta,1650
09/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000011,semangka 1 buah,Buah & Sayur,20,Jakarta Pusat,P32,DKI Jakarta,600
09/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000041,oksigen medis,Obat & Alat Medis,16,Jakarta Pusat,P32,DKI Jakarta,8320
10/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000012,wortel 1 kg,Buah & Sayur,8,Jakarta Pusat,P32,DKI Jakarta,1280
10/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,18,Jakarta Pusat,P32,DKI Jakarta,6120
10/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000003,buncis 1 kg,Buah & Sayur,7,Jakarta Pusat,P32,DKI Jakarta,1610
10/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,6,Surabaya,P10,Jawa Timur,2040
10/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,14,Surabaya,P10,Jawa Timur,6020
10/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,16,Surabaya,P10,Jawa Timur,7520
10/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,5,Surabaya,P10,Jawa Timur,2750
10/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,15,Makassar,P26,Sulawesi Selatan,15150
10/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000041,oksigen medis,Obat & Alat Medis,19,Makassar,P26,Sulawesi Selatan,9880
10/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000029,permen herbal 1 pak,Obat & Alat Medis,9,Makassar,P26,Sulawesi Selatan,1530
11/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,23,Makassar,P26,Sulawesi Selatan,12650
11/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,8,Makassar,P26,Sulawesi Selatan,3760
11/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,7,Makassar,P26,Sulawesi Selatan,210
11/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,12,Jakarta Pusat,P32,DKI Jakarta,10560
11/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,13,Jakarta Pusat,P32,DKI Jakarta,2470
11/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,10,Jakarta Pusat,P32,DKI Jakarta,1700
11/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,10,Jakarta Pusat,P32,DKI Jakarta,3400
11/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,20,Surabaya,P10,Jawa Timur,6800
11/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000027,masker medis 1 pak,Obat & Alat Medis,17,Surabaya,P10,Jawa Timur,9350
11/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000040,perban 1 pak,Obat & Alat Medis,18,Surabaya,P10,Jawa Timur,10080
12/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,9,Surabaya,P10,Jawa Timur,8370
12/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000041,oksigen medis,Obat & Alat Medis,16,Surabaya,P10,Jawa Timur,8320
12/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,11,Surabaya,P10,Jawa Timur,9680
12/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,13,Makassar,P26,Sulawesi Selatan,4420
12/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,9,Makassar,P26,Sulawesi Selatan,4230
12/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,19,Makassar,P26,Sulawesi Selatan,5320
12/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000040,perban 1 pak,Obat & Alat Medis,17,Makassar,P26,Sulawesi Selatan,9520
12/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000011,semangka 1 buah,Buah & Sayur,19,Jakarta Pusat,P32,DKI Jakarta,570
12/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,16,Jakarta Pusat,P32,DKI Jakarta,6400
12/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,20,Jakarta Pusat,P32,DKI Jakarta,4000
13/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,20,Jakarta Pusat,P32,DKI Jakarta,2400
13/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,10,Jakarta Pusat,P32,DKI Jakarta,10100
13/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,16,Jakarta Pusat,P32,DKI Jakarta,3040
13/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,7,Surabaya,P10,Jawa Timur,3290
13/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,8,Surabaya,P10,Jawa Timur,7440
13/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000003,buncis 1 kg,Buah & Sayur,9,Surabaya,P10,Jawa Timur,2070
13/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,22,Surabaya,P10,Jawa Timur,6160
13/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,10,Makassar,P26,Sulawesi Selatan,47300
13/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000037,alkohol,Obat & Alat Medis,10,Makassar,P26,Sulawesi Selatan,2300
13/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,21,Makassar,P26,Sulawesi Selatan,44520
14/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,15,Makassar,P26,Sulawesi Selatan,6450
14/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,6,Makassar,P26,Sulawesi Selatan,2040
14/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,16,Makassar,P26,Sulawesi Selatan,7520
14/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000012,wortel 1 kg,Buah & Sayur,13,Makassar,P26,Sulawesi Selatan,2080
14/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,21,Jakarta Pusat,P32,DKI Jakarta,4620
14/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,6,Jakarta Pusat,P32,DKI Jakarta,360
14/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,5,Jakarta Pusat,P32,DKI Jakarta,2050
14/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,15,Surabaya,P10,Jawa Timur,70950
14/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,11,Surabaya,P10,Jawa Timur,7700
14/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,10,Surabaya,P10,Jawa Timur,47300
15/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000026,minuman probiotik,Makanan & Minuman,4,Surabaya,P10,Jawa Timur,120
15/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000006,kentang 1 kg,Buah & Sayur,5,Surabaya,P10,Jawa Timur,1650
15/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,5,Surabaya,P10,Jawa Timur,1700
15/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,11,Surabaya,P10,Jawa Timur,9570
15/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,17,Makassar,P26,Sulawesi Selatan,510
15/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,15,Makassar,P26,Sulawesi Selatan,5100
15/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,15,Makassar,P26,Sulawesi Selatan,5100
15/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,16,Jakarta Pusat,P32,DKI Jakarta,5440
15/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,17,Jakarta Pusat,P32,DKI Jakarta,3060
15/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,17,Jakarta Pusat,P32,DKI Jakarta,6970
16/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,20,Jakarta Pusat,P32,DKI Jakarta,6800
16/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,20,Jakarta Pusat,P32,DKI Jakarta,3600
16/08/2020 0:00,8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,22,Jakarta Pusat,P32,DKI Jakarta,7480
16/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,4,Surabaya,P10,Jawa Timur,1880
16/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,8,Surabaya,P10,Jawa Timur,7040
16/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,16,Surabaya,P10,Jawa Timur,11200
16/08/2020 0:00,8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,9,Surabaya,P10,Jawa Timur,4860
16/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,18,Makassar,P26,Sulawesi Selatan,7200
16/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000011,semangka 1 buah,Buah & Sayur,14,Makassar,P26,Sulawesi Selatan,420
16/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,8,Makassar,P26,Sulawesi Selatan,2720
17/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,14,Makassar,P26,Sulawesi Selatan,7560
17/08/2020 0:00,8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,15,Makassar,P26,Sulawesi Selatan,450
